filepath,class,split
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1332.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1333.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1337.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1338.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1339.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_134.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1340.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1343.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1344.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1346.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1347.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1348.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1349.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_135.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1350.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1351.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1352.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1353.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1354.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1355.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1356.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1357.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1358.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1359.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_136.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1360.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1362.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1363.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1365.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1367.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_137.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1370.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1372.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1375.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1376.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1379.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_138.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1380.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1381.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1382.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1383.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1385.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1386.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1387.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1389.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_139.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1390.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1392.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1393.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1394.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1395.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1396.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_14.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_140.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1400.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1401.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1402.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1403.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1404.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1405.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1406.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1407.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1408.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1409.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_141.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1411.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1412.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1413.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1414.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1415.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1418.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1422.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1426.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1427.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1428.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1429.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1433.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1434.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1436.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1437.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1438.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_144.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1440.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1441.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1442.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1447.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1449.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_145.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1450.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1451.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1452.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1453.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1454.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1455.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1456.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1459.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_146.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1460.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1461.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1462.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1463.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1466.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_147.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1471.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1472.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1473.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1474.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1475.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1476.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1477.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1478.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1479.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_148.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1480.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1482.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1483.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1484.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1485.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1486.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1488.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1489.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_149.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1491.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1492.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1493.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1494.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1495.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1497.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1498.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_150.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1500.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1502.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1504.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1506.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1507.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1509.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_151.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1511.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1512.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1513.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1514.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1515.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1516.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1517.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1518.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1519.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_152.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1523.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1525.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1527.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1528.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1529.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1530.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1532.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1534.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1536.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1537.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1538.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_154.png,normal,train
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\train\normal\Normal_1540.png,normal,train
